state_calc,year_group,mean_stigma_ahs,mean_stigma_ahs_se,mean_stigma_gss,mean_stigma_gss_se,mean_stigma_family,mean_stigma_family_se,mean_knowledge_aware,mean_knowledge_aware_se,mean_risk_behavior,mean_risk_behavior_se,mean_talkhiv,mean_talkhiv_se,mean_illicit,mean_illicit_se,mean_homeless_col,mean_homeless_col_se,mean_insur_bin,mean_insur_bin_se,mean_urbrur,mean_urbrur_se,mean_out_gi,mean_out_gi_se,mean_out_gid,mean_out_gid_se,mean_out_gic,mean_out_gic_se,mean_seehcp,mean_seehcp_se,n
NC,2015-2016,0.34270022765543395,0.09814325284967233,0.5449221275582922,0.10449613717806411,0.5814694320947953,0.09758457261229206,0.40867951956380166,0.041203035278894067,0.15820362094116527,0.02909624124097754,0.14209614092372194,0.028613303624699153,0.2959877254999641,0.03661063032575989,0.060255280790799545,0.023840796392896633,0.7849403486912816,0.03673053178356865,0.84604142751167,0.03301410653762605,0.8759659691812774,0.03722530159598136,0.6473583497995112,0.04519547839743708,0.7712102252582171,0.03436207405882371,0.8543559312879971,0.035748790883682866,412
NC,2017-2018,0.11832583052044664,0.019729005501312936,0.3093162193912475,0.03020618045205412,0.19865935572560417,0.025659968384209936,0.3483075387773084,0.03379762854469236,0.19044562271405355,0.02446047749850021,0.15685070404418094,0.025833393460764683,0.36227235869097263,0.03471047795532683,0.05948131436650143,0.01463804052860578,0.8010961148587504,0.029658743615050026,0.8657371790353788,0.02070367048185989,0.90626413971576,0.019834381297898506,0.750225707364994,0.036871194736146924,0.7816432133546182,0.03566669435008339,0.8638453247705916,0.020722482553242477,481
NC,2019-2020,0.08139833346356062,0.016898183424015487,0.3672131547030179,0.04226720332148068,0.25312606892277656,0.04081291002363164,0.5500792002527828,0.047468672657303874,0.2998768323946814,0.03958407710559256,0.1265217608644872,0.025576009502488325,0.3163660042892655,0.04224928797566653,0.11826246728432206,0.02517810725489039,0.7286702000641709,0.03794374432177017,0.8103944283203879,0.03711516178017613,0.9042637479617668,0.030738744816969334,0.682379502775024,0.04249990400095103,0.7665154214169404,0.038871198562481106,0.90959649050426306,0.019228874529785306,286
NC,2021-2022,0.11049353667242914,0.02971438436596202,0.32808332562980713,0.046862477670446594,0.27347080431976173,0.04209093280060068,0.5064140949234893,0.04776768012585835,0.31884332103827073,0.04187150349053027,0.17582064951215806,0.03977088641533872,0.2121461247730733,0.03526717856597718,0.16228402323809601,0.032898236070653744,0.8769851375563877,0.028002072675041324,0.8556695108802123,0.03170907046775991,0.9189067309072628,0.025874466409133358,0.7364613491770492,0.04214822380218146,0.8227634054550171,0.034818901950497284,0.8458728806885258,0.0314813723969725,314
NC,2023-2024,0.18655718270975238,0.06066006175107308,0.31646954751975376,0.06385820615082417,0.27332118956827006,0.0642856505111341,0.43382020965578827,0.06177315847126194,0.2867575100146758,0.05592918052201615,0.1110218468278033,0.05970722755423524,0.2684812479734647,0.05747566198440488,0.12090717387952635,0.046400533598999164,0.9519715281112239,0.022574658779688152,0.8308983254673066,0.07693437790960048,0.8657589619901354,0.04126202365351604,0.6372220908790954,0.06911273048504848,0.7320574980335132,0.05591090791784798,0.864796007139799,0.04372154793486743,165
ND,2015-2016,0,0,0.2974991081363165,0.2641684830716118,0.2974991081363165,0.2641684830716118,0.1315165255638131,0.05456944370610915,0.18808581937011287,0.10528244884143471,0.1459845046455459,0.09582234050255052,0.1733220751260189,0.08295023029058896,0.16629424037996607,0.1463996184103679,0.883847288040839,0.08815734702712134,0.6408121153829626,0.11629038603502069,0.6539310073851117,0.12042559810431991,0.3696387679889015,0.12658708103014202,0.8403190782992289,0.1002539901888159,0.5984124885014763,0.12777430163067469,32
ND,2017-2018,0.317178348618654,0.10044418603510699,0.4585883258559781,0.100290451897873,0.14987286692785048,0.05308228341931788,0.3257708245016261,0.08619127582715626,0.33108317575840274,0.08603063119879267,0.027967709781906522,0.027743886508519514,0.3069883648023922,0.08325430152043882,0,0,0.956506456440467,0.0258168691596639,0.9072454189117036,0.040691169215924465,0.777505657103346,0.11942836930608747,0.7462581764511111,0.0923012105452382,0.9181146029079925,0.05663322099192158,0.8971884876471631,0.043845659380768176,44
NE,2015-2016,0.2147780020164411,0.12351066508920308,0.6693216126881668,0.13826712971115915,0.5433471044557983,0.14527688753632667,0.37963968682090626,0.08456766831765153,0.12636901303828169,0.03989125565917184,0.08723411280050217,0.03559553166629735,0.18130745916108323,0.06862897203324406,0,0,0.9218668771074184,0.04269180966364686,0.6541621763096477,0.08604803416844937,0.8466326938221144,0.08502677237600842,0.5760993556619789,0.08506879575121291,0.8552338031223472,0.06832748426884781,0.9265961333907305,0.03942947792171397,94
NE,2017-2018,0.17132328474052125,0.06704980895605994,0.42757397700608607,0.07967447017036153,0.24693406336330906,0.06461333770123304,0.31837472681157103,0.06860110263426762,0.1618914530744441,0.05350779984571268,0.08990689724237394,0.032050530765026515,0.29137780191837126,0.07239498929570791,0.04439410990561438,0.026885133664289098,0.8773563756853384,0.05069494735324767,0.8265858574539815,0.050489415890465225,0.8896762839609258,0.051565568360650536,0.6633913368610185,0.10077806200362004,0.8812757785688091,0.053019037866884805,0.9010932738954737,0.04295010172900223,95
NE,2019-2020,0.06914253835117096,0.043734812464314245,0.2980304208027597,0.08624124987335315,0.18531280117528118,0.06461568826985185,0.46232621124347156,0.0993865457815294,0.30499252162279006,0.10097012946828761,0.10522868120715488,0.044292844652410554,0.38278246197994287,0.09426047367784249,0.17619204311825865,0.075376381580113,0.6262035571089322,0.09403750539440624,0.8396174634446869,0.0732117618085966,0.9084326173881445,0.06222961118475115,0.6798770708847797,0.09354550575498233,0.9286235381245996,0.047197739739243946,0.7431727700113073,0.09489555113175853,46
NE,2021-2022,0.2329541655214695,0.11285020399538016,0.4767882673743109,0.10648960015134672,0.35132377855249064,0.10189133480253806,0.3843418778297041,0.0886254069977438,0.26391747535419774,0.09072630278762132,0.07946166637605383,0.05228973927136808,0.21992640498921207,0.08109249484759871,0.01688964651619765,0.01460656093324483,0.929665461207547,0.03998164449966541,0.8932811180453993,0.04349870680026364,0.8366199506978511,0.07123334432662444,0.6802959045020159,0.10255472219943827,0.8366639656860476,0.06597926540237979,0.6635819331106881,0.09622226916823909,71
NE,2023-2024,0.14979931959510115,0.12501594641290367,0.13217934511213728,0.0978567358475033,0.2729861157428093,0.14006734485514588,0.5438462104664903,0.1601827698647095,0.4245212324574385,0.13032648243616965,0.15140064485937188,0.11939575777612678,0.18716415597515645,0.08971436713377016,0.0036786576947702584,0.0037995237425003385,0.7109898146405379,0.15156126113484303,0.9824960517365525,0.014980466149215341,0.7139879578582781,0.1535668317826998,0.8351278735920492,0.08058372381114196,0.48231750355387487,0.13064299913806207,0.7135334350563388,0.15423035541467192,35
NH,2015-2016,0.16029616967075744,0.11821404169755073,0.43358933201517813,0.2145740567000686,0.3677516039845384,0.2065580903902877,0.2764890766062744,0.07482441409483317,0.06463625293095987,0.03591684559065349,0.06552170083262848,0.04116370679938028,0.28499638200911903,0.10484609557619971,0.08420877511919506,0.0638523719706986,0.8700285085623287,0.05912353199819108,0.5677981758275542,0.1017766629449263,0.8221099750712273,0.07998159411694014,0.4401463222258288,0.1057368486566041,0.7481118346071636,0.13079393087765717,0.887648579262783,0.05690337111233747,66
NH,2017-2018,0.17864448533157706,0.060039428410463176,0.3590063479102626,0.08155994475961653,0.19591292648400457,0.0580605554371727,0.2573067613963161,0.07071949493610954,0.16739370761340122,0.056635939363403796,0.1792811317436383,0.07813098405334036,0.4482482115559403,0.08306876730140275,0.1824220903616892,0.08104319826482723,0.897557791589641,0.04208763251701122,0.6040919643707693,0.08281698088239424,0.9144708038264084,0.045692884353734114,0.5452278044747358,0.1155552250726579,0.6525077574010023,0.1209201658787454,0.8063782964285253,0.06180353245397386,82
NH,2019-2020,0.016003142570143587,0.012301094017484717,0.29826323523521286,0.10140629364509977,0.29092077276525624,0.10252165395836661,0.7013974214671246,0.10611037577829331,0.38142855630792377,0.12345012423466456,0.022124100980108825,0.022356016548062848,0.6622730502152846,0.10819205378001197,0.021315371940526864,0.02155586312242598,0.6875750368856027,0.10283620981872015,0.6057355016999801,0.12841509967485157,0.9786846280594732,0.02155586312242598,0.8403553333861343,0.07701636132657666,0.8096022732479018,0.13477613663137675,0.9164154140806345,0.05823203510489577,32
NH,2021-2022,0.12677480578195385,0.07887466881941892,0.5922788748852065,0.12203362941432037,0.17759650707922925,0.10545228302381143,0.7459459002221971,0.11227890373846865,0.1277707415616457,0.06360776179497324,0.15430630238260096,0.07326807406051061,0.18487045225496873,0.07794789623664727,0.047323144893981595,0.0379848737150118,0.9711313513759963,0.016692575469616677,0.43633989651503946,0.11974802031181239,0.9830877032685525,0.014471947674410738,0.7905591234099135,0.1148090719159383,0.6620100964360128,0.12456865322788414,0.7973263789470282,0.11282453034729999,49
NH,2023-2024,0.027449539311156977,0.027738095109288128,0.6273772848159896,0.12339778991434605,0.3761198128744115,0.13457224048642105,0.7782776675578,0.10416657842379803,0.22148603728445032,0.10408999153121713,0,0,0.3989134452692973,0.12096357158123341,0.06003153014872709,0.058265107464494814,0.9892410894484606,0.010974948861481326,0.99774955984207,0.00245515576597223,0.9916133067781788,0.007842349539056426,0.8308230336091533,0.09819465272365765,0.7666346997684326,0.11313506964532348,0.8635614997464995,0.0904247930026995,36
NJ,2015-2016,0.2586931026632679,0.10516373087902042,0.3459742670157553,0.102887433673134,0.2663656534544325,0.08734458994330616,0.3563109188869702,0.04710742556317047,0.17396901369425266,0.04015936628457572,0.11823373248877413,0.028999923788966618,0.2594620479822831,0.04124433135270918,0.031911448271023525,0.02605653657115291,0.8582339695821184,0.03639427686007738,0.9999999999999999,1.0940429305164931e-17,0.8022316114377595,0.047829063066095245,0.6146759778798302,0.05147088399901058,0.7029054120232133,0.047550353618301365,0.9155160243367211,0.032639863393937756,272
NJ,2017-2018,0.07198007813309125,0.015564225584981049,0.37249624386594105,0.040497435185730624,0.130918439120493,0.02279039180362613,0.2795335412736748,0.03637956424044301,0.22745515587970402,0.0345356165804717,0.14738841095498179,0.026018558621339574,0.32582286337352007,0.036172909955647994,0.07344568464566313,0.025852635964400263,0.8989669666831488,0.029454375394042588,1.0000000000000027,2.243712791752751e-16,0.9072560284456507,0.027691590315772355,0.5604176747546873,0.056007956337207294,0.7767447874650928,0.04625317068645298,0.9161489284480187,0.02706274093208094,343
NJ,2019-2020,0.09093980682843672,0.02892337387111379,0.272438582046909,0.045168841888588766,0.2247635332485632,0.05129749621411396,0.4903010542070923,0.060822622417843315,0.22729576553372396,0.050091432926074556,0.17080265430438915,0.04026896832361763,0.2220202901443229,0.04050436567843893,0.06950115708400406,0.025918462604909726,0.7865355572131005,0.03901144929970525,0.9999999999999992,8.868921535705104e-17,0.9159014704125753,0.03329852194932758,0.6475849421657967,0.056091287634969726,0.7712773874507122,0.05355261352910458,0.9404901949403088,0.0238952189014501,178
NJ,2021-2022,0.056702846615123086,0.022278152300128473,0.2629334585987357,0.0494846937964769,0.15290748695302453,0.03372415033013885,0.46536007077491287,0.05048353705493545,0.35939582939203824,0.04786769613326577,0.13471123517822342,0.03215070902264372,0.23882712577762302,0.0368795499909546,0.06549067931487704,0.025695312928039598,0.9187330638438977,0.03485793721358284,1.0000000000000009,8.502252924875903e-17,0.8568363147232283,0.04051791850244403,0.7251531638781901,0.047065213803526115,0.8167452496895453,0.03502160942649859,0.8494571619122465,0.03486129250195439,254
NJ,2023-2024,0.17364830760857716,0.057318187348557495,0.34240672474945677,0.0671158706522628,0.1505242390329048,0.05032641759614222,0.590678662166683,0.06958065000520904,0.4236205026370471,0.06294081729408095,0.10548563621092324,0.057626177506146875,0.30174718234254905,0.05904904185514717,0.026732736395402197,0.015011736533641745,0.9629875597590216,0.025472130975937257,0.9999999999999999,2.2128704631312258e-17,0.9294187922012953,0.038223595499564667,0.729814169987759,0.060536854378599486,0.7210997999555723,0.06258375719981459,0.8877952935956916,0.043127540873871384,160
NM,2015-2016,0.42083941249106105,0.1705477199131746,0.9227054904558497,0.049003013107867914,0.589945424743241,0.16892731591205976,0.6945709561343174,0.07917756398345294,0.3577778004910271,0.08902278316659908,0.21526421577300853,0.06729310848159428,0.38255532707894324,0.08050338962888332,0.18696531720195406,0.1296073651612417,0.8721929030880142,0.047920988660219876,0.9245718659798825,0.02669023999975967,0.9975927571322386,0.0017608912161443324,0.8487044783567982,0.055094143758865975,0.9427372674979542,0.03182958553206405,0.8664056587486064,0.05286254383164979,96
NM,2017-2018,0.19780718255532395,0.09466048915886838,0.5283604146323835,0.09265254427283204,0.19925096195176994,0.05474639972866213,0.270626475477361,0.06868525746512448,0.2812528694687895,0.08716391065507999,0.11396997837171233,0.033800916922189464,0.39740034021743065,0.08393060785470915,0.16187339515277133,0.07739412943761138,0.8810971782877202,0.0697830308211931,0.8867902400183617,0.03796737715708716,0.9523315995886128,0.032188345398515304,0.6917544695975975,0.10179085625646905,0.8870785546404604,0.0733889644938708,0.7540114435676497,0.09661651678306142,145
NM,2019-2020,0.11498540947452628,0.07544231613599608,0.5920204864500384,0.10456547988819204,0.3399943804093914,0.09562327128130714,0.5097035323535114,0.11047584475603706,0.18617414200879273,0.11101460373528914,0.21304418466807276,0.11605191818789677,0.21244471915986596,0.08731515322143582,0.1502994295588304,0.07281753013437921,0.8598618501568489,0.07467413452698471,0.700558031439087,0.10661862822638969,0.8783871584559285,0.07856853653610611,0.8100867131012027,0.08438795766368423,0.9316838373292544,0.04082029036628339,0.8677301178012419,0.06937552806878436,53
NM,2021-2022,0.019711303481283398,0.019664739331333735,0.5195794956202715,0.1386718792668979,0.23968139274778713,0.11319264705437825,0.6442559503943626,0.11804742737097114,0.36850819769523174,0.10803984559341102,0.23424256494475593,0.10309940661002452,0.24849743727873538,0.09501783827062267,0.14142347694517862,0.0669335059899987,0.9403254373516163,0.04868387655315374,0.7838055543777896,0.08583643285388225,0.9780383660482845,0.017678861820013866,0.7619441171237908,0.09164722485703146,0.906568470312266,0.040396542712074074,0.8892722080996446,0.05299972574867909,55
NM,2023-2024,0.025556742299793673,0.01709810786513491,0.6023757137695376,0.16896279151087343,0.07613404751142275,0.051935022219280445,0.771216866964561,0.11838926676273163,0.7018323169933119,0.14403592918517366,0.40079182261990964,0.2714648419291689,0.6532585940915839,0.13249837933487324,0.2536293108341688,0.1523030122956216,0.8610545463079051,0.09639407160354098,0.7550026856204102,0.19960035257407316,0.9773417621879239,0.01657883403635948,0.8667875257034312,0.09471924027367218,0.8841758878732582,0.08741638021859441,0.8278992152771721,0.0999034033745545,46
NV,2015-2016,0.12566154884010108,0.07978931592168163,0.4155042966172427,0.15733502887185954,0.5983915890827681,0.1499242528961262,0.48046105160087005,0.08033077580810452,0.12901606998192394,0.04357644060839515,0.1313864974088363,0.044140509755919745,0.32537707067622856,0.07820806775164879,0.02308085723405315,0.02312466400022324,0.8498287096764494,0.07534793672984104,0.9272717260368762,0.03954165133537475,0.8897096583980448,0.06314319086967106,0.7105815912989907,0.08389403158891706,0.8061486796150082,0.05893938390149154,0.88746852552398,0.05121063428384047,113
NV,2017-2018,0.0909004099175022,0.04214559834718079,0.37890263205645497,0.06436470465545414,0.19080094553604077,0.04580211269871722,0.34867552475632874,0.06447600424954289,0.29026290251066067,0.0626820915339594,0.20193733834143704,0.056114657685240044,0.2736545725994834,0.053982685973126984,0.15013948637875055,0.05237477490873667,0.8591502680300375,0.04793996059081498,0.9374034293322079,0.02234712919942399,0.8968880467736162,0.042104374036623336,0.7571390658104784,0.06079067523793535,0.7896922031517606,0.06777078932774519,0.8073554536758127,0.05999559118627539,129
NV,2019-2020,0.03526539528226798,0.023022300167348787,0.5143205115620848,0.09681128103888371,0.209518113690402,0.07917625255481102,0.39317129784459887,0.09642893096053716,0.40792354721422913,0.09732164550539824,0.06168706275576682,0.03906653485564855,0.23219481893801022,0.0771075232549854,0.03670722583674458,0.03339909457464347,0.7079598157738682,0.09349697325802504,0.9896482235338133,0.010438406430774273,0.9601600590020747,0.02114324946740511,0.8468217744529699,0.05839508637427855,0.9002685298228202,0.052265472611548264,0.5882713448121597,0.0993208544350506,53
NV,2021-2022,0.07737795045209353,0.029880243915778152,0.49361914706279364,0.0857545879770898,0.2580908174840362,0.07804603560092542,0.512740145340448,0.08282309974322197,0.4104433792822528,0.07798927426968802,0.10556723187953804,0.05392725402753451,0.3110947040724915,0.06784322107654996,0.11572139644754709,0.05072827905180889,0.9608781956980591,0.019485017897927857,0.9205779587853686,0.03750272720035352,1.0000000000000002,3.379217218355543e-17,0.7182889882771373,0.06468327587417648,0.7863639308089145,0.061122048989230966,0.8652816819768686,0.048775103058469764,95
NV,2023-2024,0.19696591130310914,0.07305693312920385,0.554329688119171,0.1071770622549003,0.24087289181556298,0.08987251717519307,0.46302801833427093,0.10148034658850294,0.2711741311395092,0.08715285702212114,0.004027816575258702,0.002807974120513334,0.17535654030259462,0.07238468998979365,0.14489647663180485,0.07506818179387699,0.9763636008787357,0.0127062825594916,0.8734470570929206,0.1166513478756053,0.8928603823701406,0.05140164031164456,0.6500636072328856,0.11073445811538116,0.8845622759975892,0.04572822708103055,0.8282631219533759,0.07985639391695043,76
NY,2015-2016,0.27806942557369596,0.059821008688061963,0.48577036041275223,0.06081399259759241,0.41557982082354894,0.05751180913015438,0.48987252584439916,0.028966132392165115,0.14372653588550235,0.01630005349581565,0.18939375011367715,0.022013938864957963,0.2744952974651799,0.022148481837619905,0.07389823025354902,0.02890813618361906,0.8980988353820561,0.016058135926129022,0.9288275455968109,0.014993567612986081,0.8948771018619591,0.019438927216958245,0.7356100861550705,0.02704832528035847,0.7569835476872312,0.02574452422504597,0.906942167368159,0.018181634531228404,942
NY,2017-2018,0.0776141017465429,0.013019902218902464,0.3447579071201118,0.02515022975481388,0.17801879830891168,0.02016121163317849,0.3816625690662668,0.02795839196855493,0.22352714640441587,0.021990801734071357,0.19151091459470543,0.02187909845036377,0.36482914225263974,0.025445587641965233,0.0438516338217502,0.012113961849386878,0.9447348601157846,0.012261579077384442,0.9269813433369787,0.012818283411688192,0.9295396610037848,0.015635698828155638,0.7572882339064753,0.03028190741662283,0.80195099935729,0.028015210130504443,0.9142221281650504,0.016395261792761278,963
NY,2019-2020,0.1168255931970481,0.02412235125851542,0.3894141384458762,0.032939051893697426,0.22083681844891673,0.02917459413974552,0.568220351271441,0.03635004975601142,0.268416682718389,0.029486926421312815,0.20741233547267338,0.02856687780599715,0.3496281324913936,0.03206926680374534,0.11546486587211506,0.023924215254669052,0.7866780346823978,0.023595659815227918,0.9215726208161087,0.020235145834383912,0.9478239898184859,0.018872098857961293,0.7217212035280017,0.03160319617783241,0.803834941178397,0.028718286394740302,0.904046046233359,0.01978189512103267,465
NY,2021-2022,0.09565868020827677,0.02171948238244795,0.42580203828405677,0.034999928407079064,0.23716441932441176,0.03128492018270041,0.6595483834225438,0.03555955559968505,0.42919219240760126,0.03192272404027512,0.12700526060349118,0.021566977034196837,0.3873836297304668,0.030758828073219224,0.09935771346461152,0.019814416846199393,0.9521883914719201,0.014713542864593305,0.9540530197564242,0.012544832246062907,0.9101086718493595,0.021762091311550383,0.8606605576070739,0.02444966501673002,0.8344130083735501,0.02534161255991536,0.9234926326894493,0.016740111405947507,725
NY,2023-2024,0.06650132161714718,0.01822197470553391,0.3895761955997468,0.0387660388324379,0.10939082970815857,0.023153310277987005,0.6963103646287616,0.03937899640335673,0.38372339665031924,0.0350308065597134,0.16350635946402967,0.04926987450539313,0.36776139124083446,0.035079696385978965,0.07631649112844192,0.020327607666483085,0.949690783138391,0.01688799834474424,0.9176326342639854,0.04313945261028602,0.9520800097641011,0.014744687462992843,0.8365927981053476,0.03238094471291463,0.799422197041715,0.031308774142322256,0.8717148015152847,0.028124192286255446,433
OH,2015-2016,0.3695537942839796,0.08908413980009727,0.678577440547591,0.0703935565526667,0.6325380796811079,0.08014009261245526,0.4914625633973115,0.03985486867957178,0.24868570401942236,0.03339710321402117,0.15435589870461525,0.02904606327221124,0.25228962584884507,0.03194398330926839,0.0677216906011886,0.0323780962068917,0.8825009367203335,0.024084635784793272,0.8235740716600635,0.03152187675290517,0.9254464373181028,0.019704966240941348,0.698746407311678,0.03599432282676477,0.8064816114849095,0.032306685101086884,0.8661417164864599,0.026693938815476916,489
OH,2017-2018,0.12041954241232906,0.020224087236363365,0.4134610964251371,0.030948483377113218,0.2329887021833454,0.0252163701746035,0.34690877237248846,0.033597116785010886,0.19004824440049037,0.022558604824433198,0.16630297396585214,0.022577174019523766,0.2985484133626345,0.02974047629122859,0.06398183891176552,0.01646594334641119,0.9222690904665114,0.015206322648756267,0.8682888802039962,0.020945055479933316,0.8959930272491993,0.01960675345955621,0.7417820648238234,0.03518473348292151,0.7582250613997432,0.03892646655694658,0.890079916286924,0.015872016719501402,587
OH,2019-2020,0.09293502418217306,0.01933125552132804,0.3264268233143554,0.03987881751473115,0.28175160397743265,0.0406502511896838,0.43118896308356547,0.044187223310874914,0.22540076206236329,0.03757466477275921,0.09880531689700091,0.02375503302568424,0.26924934574078213,0.03807635908748151,0.08140595236425353,0.02096777690824764,0.6935456359992794,0.042128342364322245,0.8356894058084992,0.03497353403042234,0.8984731847709666,0.03012657089786963,0.6180371150865684,0.04748627173657141,0.7947171306565465,0.03960464795053798,0.8236779110246216,0.04246860108996242,289
OH,2021-2022,0.12593866278423146,0.03937583411415922,0.4597582330882262,0.05293081087483566,0.2928378366082812,0.050134505887666075,0.6401548843066248,0.046187064455483096,0.3513089648824771,0.04538133863684693,0.09054000621441327,0.03402191833297317,0.30655773672478687,0.042313770736419135,0.08424704138166922,0.02343393225269914,0.9295468405978828,0.022829705346785554,0.8994464109937979,0.02810830193136099,0.9565256243566432,0.016010104885464675,0.7856608021372923,0.03863503864926108,0.7741717351733944,0.041141154683529815,0.8468279357099586,0.030592053095885707,330
OH,2023-2024,0.14124117094461225,0.03838986651342507,0.47651752898047656,0.06251884283280566,0.25580476885153985,0.05467440133827592,0.6737189211636001,0.05793772871542741,0.32537826743827175,0.052421200104992266,0.06204865154757892,0.029598356775015516,0.3431956631916015,0.05380294375510557,0.09239995112639876,0.036512839284371025,0.9484004086903752,0.029066698344950813,0.8818299486403293,0.07237918156839918,0.9197838857372629,0.03557111036667498,0.8454448820127273,0.042297858901421057,0.8863986463780318,0.03424737030123506,0.9054530880527915,0.034939166155371945,206
OK,2015-2016,0.08616349638652727,0.0572018776733898,0.5981593819256834,0.17941257908331926,0.3953737643736016,0.17493137460634772,0.36161316607892546,0.09232558572401818,0.07883194040342345,0.03614580605935166,0.16383189667960363,0.09860102351477089,0.12189012036356345,0.04781864073504907,0.0312596015046543,0.02955907005230462,0.7478305426406713,0.07893727282760607,0.7325568737056024,0.08794513986720717,0.9789364272263726,0.015651453783075975,0.6737260541293556,0.09495805934994922,0.8674352762674943,0.062090899777349606,0.7777981392916073,0.08830617320501029,92
OK,2017-2018,0.12759362286105586,0.04197644473258363,0.4052763122110168,0.079453933234215,0.3254543385400177,0.08096679445261752,0.266489312285225,0.0693814905879937,0.1893180350557174,0.05584581845858902,0.15085707544980057,0.054086642739047786,0.19911628146751892,0.043007757841170065,0.1324487512183914,0.05539033441929229,0.8964815913190073,0.03464173491966856,0.8140824041689605,0.04859767376321983,0.9083593250160578,0.04870794772350086,0.6678054542065288,0.08616536537215161,0.8909407293894819,0.04837781792363811,0.8601130429691782,0.0424949060645341,132
OK,2019-2020,0.18798817178882546,0.09018144331586436,0.47962288119856,0.10383752823996363,0.42089373817311243,0.10386106303957003,0.49543743911745,0.10577098432382527,0.11519028986038214,0.042837584135146274,0.1226665772024485,0.05980488560450192,0.3729214918469111,0.10167639903226487,0.08185601206810186,0.053156465392553066,0.6173617749070519,0.10229712581896198,0.7444789173483053,0.08324798469370118,0.99971847926845,2.8739516803924893e-4,0.7189811056437757,0.08290168750687149,0.8265260212375712,0.07102930923636547,0.6115000953215722,0.10389224012177634,70
OK,2021-2022,0.30060606698702896,0.13197460129802574,0.2702099993569536,0.09013201701903871,0.3793895348306098,0.1335169122493568,0.5079271359378829,0.12010722720654103,0.2568423740656954,0.07797025213148584,0.18025126103627093,0.0831774690622052,0.2710799288346017,0.07964509733048566,0.20144785527946943,0.07861561326456944,0.7988554781809384,0.06306214348271402,0.666632210238247,0.10412087904436862,0.9713587254035669,0.017897601973914195,0.7126183758952136,0.10631401194213289,0.8148393267583824,0.06560703810899231,0.8315075054668007,0.052850440020509586,76
OK,2023-2024,0.07243912925588146,0.04714149223878493,0.521452212653551,0.13112730371205952,0.0974580398446829,0.05098670618598739,0.5928854236457125,0.11226700929602844,0.3528881934598295,0.11356014446555535,0.240588948576543,0.13923085149949135,0.22883872717505926,0.09265873831638385,0.0403027368860521,0.03970834119806699,0.9041182163836121,0.06516827824167651,0.7615821533336082,0.11256431084557646,0.8434201841318035,0.07737547502526977,0.7578863881477793,0.10802138442561839,0.76040136303486106,0.12136057719869317,0.8607387386155153,0.07098614426131797,43
OR,2015-2016,0.33119660381381383,0.11326516422824538,0.5106876232066726,0.12130228113844949,0.4242744489235578,0.11995172111596139,0.53145050838759,0.06916757432452815,0.11859268074454764,0.037085882612523206,0.1289827168459909,0.05226419840134732,0.4049912448244321,0.06689976412757694,0.1388148489626512,0.09316755451847834,0.9180805466475697,0.027872227674405812,0.8920802576008064,0.04166703950143779,0.9438820226740013,0.029701338140187872,0.8717250175128025,0.03639236233491725,0.8589569560908338,0.05438357708098081,0.7737310299088626,0.06039774100275081,182
OR,2017-2018,0.10813936969325023,0.03983695028349991,0.4777625848117708,0.05474457009649744,0.17446308371898514,0.04587176952918526,0.44487519308230417,0.05702035376759875,0.270223832868901,0.044818452173378424,0.14005331221050107,0.03880942897401765,0.38216671599029556,0.05165726704064403,0.05351033797442107,0.02194753602361184,0.9279455782684447,0.028430789236226595,0.9067765830554738,0.028854511896467573,0.9244792076072639,0.033435023476113566,0.8078109612928904,0.04584295259462227,0.6606529211630786,0.06899097378533892,0.9134889530363033,0.022064092852628534,223
OR,2019-2020,0.08197705329263581,0.03174477285687188,0.3540062311903938,0.07078452574966759,0.16967159765924947,0.04425742699966731,0.6620291725136768,0.08094290248489708,0.25849987838845506,0.06694550453151514,0.07331247928629808,0.030882859905738354,0.412507069638655,0.07645880319185198,0.11382002057198981,0.04636581918250421,0.7634656234490083,0.06042636579885994,0.9141800657191527,0.03942681366331285,0.9649672707102795,0.025388346392522188,0.7561866751717348,0.07810054396230186,0.8461629468375464,0.047868086659093874,0.9320628978307229,0.03462454670280853,96
OR,2021-2022,0.14433177455362828,0.06224911714640982,0.422513805115135,0.08807319187694063,0.27213701218407843,0.08873411490757177,0.5565035378425077,0.08705845674061383,0.37658914853384984,0.07545779682135759,0.10612277526884034,0.053104977554549924,0.3924656644775654,0.07650536535890017,0.12358303389502265,0.04710472648850617,0.9200193170141776,0.03797831867864828,0.9303370466500044,0.030083816616711757,0.9749472122263293,0.018217796884554233,0.8295607780765094,0.0537224060267854,0.8367299513521078,0.059700501092194276,0.7321925758755801,0.07115560557901277,150
OR,2023-2024,0.11071934329594704,0.0628467525693231,0.2707341716244628,0.08676934409493553,0.18342993405172495,0.08090430470841152,0.7238614504721298,0.08320820360781113,0.3434676661804725,0.09038316585647761,0.0349640182115665,0.02461662663387247,0.43804989041578785,0.0975364303443477,0.16247962756074621,0.07644788170012329,0.9877590655371191,0.010497676942063272,0.7878463169382047,0.12463646148792178,0.9491053208305318,0.036447653843637254,0.8528795849514932,0.06971250669094171,0.8896892181792172,0.060847949954843474,0.9247283568333897,0.03853103549179287,89
